Nome: BURITICUPU
Codigo Estacao: A238
Latitude: -4.32055554
Longitude: -46.44944444
Altitude: 174.91
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2024-07-20
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2010-01-31;null;0;990,1;26,2;9,5;2,3;
2010-02-28;0;0;989,3;26,7;8;2,4;
2010-03-31;0;0;989,9;27,2;6,8;2,2;
2010-04-30;0;0;990;26,4;6,2;1,7;
2010-05-31;0;0;990,4;26,6;6,2;1,6;
2010-06-30;0;0;992,3;25,8;7,2;2;
2010-07-31;0;0;992;26,1;7,9;2,3;
2010-08-31;null;0;991,9;26,8;7,5;2,5;
2010-09-30;0;0;990,2;28,3;8,3;2,9;
2010-10-31;0;0;989,8;28,2;7,7;2,6;
2010-11-30;0;0;988,4;27,5;7,6;2,3;
2010-12-31;0;0;988;26,6;7,1;2,1;
2011-01-31;null;null;988,9;25,3;8,7;1,9;
2011-02-28;11;228,8;989,9;24,9;9,1;1,9;
2011-03-31;22;269,4;989,9;25,4;7,7;1,7;
2011-04-30;23;341,6;990,1;25,3;9,8;1,6;
2011-05-31;20;207;990,2;25,9;6,7;1,8;
2011-06-30;4;21,8;991,5;25,7;7,9;2;
2011-07-31;6;42,8;991,6;25,2;7,6;2,1;
2011-08-31;4;30,4;991,8;26,3;8,5;2,4;
2011-09-30;0;0;991,5;27,7;7,8;2,7;
2011-10-31;6;68,2;989;27,2;8,2;2,6;
2011-11-30;8;72,8;989,1;26,7;7,2;2,2;
2011-12-31;4;24,6;989,1;27,4;8,4;2,5;
2012-01-31;18;183,6;989,8;25,9;10,2;2,4;
2012-02-29;17;136,4;989,7;25,2;10,2;2,1;
2012-03-31;24;236,6;990,4;25,3;9,4;1,9;
2012-04-30;17;91;990;26,1;7,8;1,8;
2012-05-31;10;14,8;991;26,2;9,6;1,9;
2012-06-30;11;27,6;992,3;25,9;6,1;1,9;
2012-07-31;3;5,6;991,8;26,4;5,9;2,2;
2012-08-31;1;,2;992,5;27,1;10,9;2,5;
2012-09-30;1;8,2;992,1;28,1;7,9;3;
2012-10-31;0;0;989,6;28,4;7,4;2,9;
2012-11-30;7;41,4;989,2;28;7;2,6;
2012-12-31;9;80,2;989,1;27,1;8,9;2,4;
2013-01-31;15;111,6;990,3;26,9;7,1;2,3;
2013-02-28;19;136,4;989,4;26,1;9,3;2,3;
2013-03-31;20;184;990,3;26,2;9;2;
2013-04-30;23;165,6;990,7;26,3;6,3;1,7;
2013-05-31;17;81,2;991,3;25,7;6,2;1,7;
2013-06-30;9;22;991,9;25,9;5,6;1,9;
2013-07-31;5;16,6;992,7;25,9;6,8;2,1;
2013-08-31;2;,6;991,3;27,4;5,6;2,4;
2013-09-30;2;,8;991;28,3;8,7;3;
2013-10-31;2;7,4;990,4;28,2;7,2;2,9;
2013-11-30;14;133;988,9;27,2;6,5;2,4;
2013-12-31;8;46,2;989,7;26,8;7,6;2,2;
2014-01-31;15;142,6;990,7;25,8;8,3;2,3;
2014-02-28;26;217,8;989,8;25,3;6,7;1,9;
2014-03-31;23;186,2;990,6;25,5;7,1;1,9;
2014-04-30;19;12,4;991;25,5;7,9;1,7;
2014-05-31;7;3,6;991,2;25,7;6,1;1,6;
2014-06-30;0;0;991,8;25,8;9,2;1,9;
2014-07-31;0;0;993,7;25,9;5,8;2,2;
2014-08-31;null;null;992,5;26,7;7,9;2,5;
2014-09-30;null;null;991,7;27,4;7,5;2,9;
2014-10-31;null;null;990,5;28,3;9,6;2,8;
2014-11-30;null;null;989,7;28;6,7;2,7;
2014-12-31;null;null;990,2;27,6;9,2;2,7;
2015-01-31;5;1,6;991,2;26,6;9;2,5;
2015-02-28;null;null;991,1;25,7;7,1;2,2;
2015-03-31;null;null;990,9;25,5;8,1;1,9;
2015-04-30;10;29,8;991,2;25,9;7;1,7;
2015-05-31;14;122;991,6;25,9;6,3;1,7;
2015-06-30;3;6,8;992,9;26;7,3;2;
2015-07-31;5;22,4;992,6;26,3;7,4;2,2;
2015-08-31;0;0;992;27,1;7,5;2,7;
2015-09-30;0;0;991,4;28;7,4;3;
2015-10-31;0;0;990,8;28,7;7,4;3,1;
2015-11-30;1;,6;989,5;28,9;7,3;2,9;
2015-12-31;1;2,2;990,6;29,3;9,1;3,3;
2016-01-31;20;139,6;991;27;8,3;2,6;
2016-02-29;15;71,4;990,7;27;9,6;2,6;
2016-03-31;22;271,4;991,5;26,3;6,9;1,9;
2016-04-30;15;107,4;990,3;26,9;6,4;2;
2016-05-31;12;48;992,1;26,9;6;2;
2016-06-30;2;6,6;993,3;26,8;6,8;2,2;
2016-07-31;1;,2;992,7;27,1;7,1;2,3;
2016-08-31;0;0;992,2;28,2;6,9;2,9;
2016-09-30;2;16,6;991,7;28,4;8,8;2,7;
2016-10-31;5;110,6;989,8;28,1;7,2;2,6;
2016-11-30;3;36,8;988,9;28,6;8,2;2,6;
2016-12-31;13;100,4;989,7;27,2;7,6;2,2;
2017-01-31;24;412,8;990,5;25,5;6,8;2;
2017-02-28;23;381,6;990,5;25,4;9,6;1,8;
2017-03-31;24;379,2;990,7;25,5;6,1;1,6;
2017-04-30;22;235;990,7;25,8;8,4;1,7;
2017-05-31;14;81,2;991,3;26,1;7,2;1,7;
2017-06-30;6;45,8;992;25,9;8,6;2;
2017-07-31;2;6,6;993,9;25,8;7,7;2,4;
2017-08-31;1;5,8;992;27,5;6,4;2,5;
2017-09-30;0;0;991,4;28,5;9,7;3;
2017-10-31;2;9,6;989,8;28,6;7,9;3;
2017-11-30;2;1,4;989,1;28,3;7,3;2,7;
2017-12-31;12;79,6;989,6;27,3;7,7;2,6;
